restaurant_id, cuisine_type
14529,Convenience
14529, Snacks
14529, Everyday Essential
14530,Burritos
14530, Fast Food
14530, Mexican
14530, Group Friendl
14531,Convenience
14531, Everyday Essentials
14531, Grocery
14531, Snacks
14531, Home &amp; Personal Car
14532,Grocery
14532, Convenience
14532, Everyday Essential
14533,Ice Cream + Frozen Yogurt
14533, Burgers
14533, Chicken
14533, America
14534,Fast Food
14534, Sandwich
14534, America
14535,Grocery
14535, Convenience
14535, Everyday Essential
14536,Pharmacy
14536, Convenience
14536, Everyday Essentials
14536, Bab
14537,New Mexican
14537, Mexica
14538,Mexican
14538, New Mexica
14539,Grocery
14539, Convenience
14539, Everyday Essential
14540,Everyday Essentials
14540, Grocery
14540, Convenience
14540, Home &amp; Personal Care
14540, Snacks
14540, Pizza
14540, America
14541,Everyday Essentials
14541, Convenience
14541, Home &amp; Personal Care
14541, Snack
14542,Pharmacy
14542, Convenience
14542, Everyday Essentials
14542, Bab
14543,Grocery
14543, Everyday Essentials
14543, Convenienc
14544,Grocery
14544, Convenience
14544, Everyday Essential
14545,Breakfast &amp; Brunch
14545, Coffee &amp; Te
14546,Fast Food
14546, Sandwich
14546, America
14547,Fast Food
14547, Sandwich
14547, America
14548,Burritos
14548, Fast Food
14548, Mexica
14549,Grocery
14549, Convenience
14549, Everyday Essential
14550,Fast Food
14550, Sandwich
14550, America
14551,Flowers
14551, floris
14552,Everyday Essentials
14552, Grocery
14552, Convenience
14552, Home &amp; Personal Care
14552, Snack
14553,iz
14554,Pharmacy
14554, Convenience
14554, Everyday Essentials
14554, Bab
14555,Everyday Essentials
14555, Convenience
14555, Home &amp; Personal Care
14555, Snack
14556,Flowers
14556, Gift Stor
14557,Everyday Essentials
14557, Convenience
14557, Home &amp; Personal Care
14557, Snack
14558,Fast Food
14558, Italian
14558, pizza
14558, wing
14559,Everyday Essentials
14559, Convenience
14559, Home &amp; Personal Care
14559, Snack
14560,iz
14561,American
14561, Bar Food
14561, BBQ
14561, burger
14561, Chicken Strips
14561, Comfort Food
14561, Dinner
14561, pasta
14561, salad
14561, Sandwich
14561, Soup
14561, Steak
14561, Traditional American
14561, wings
14561, Family Meal
14562,American
14562, Bar Food
14562, Wings
14562, Fast Food
14562, Chicken
14562, Family Meals
14562, Exclusive to Eats
14562, Comfort Foo
14563,American
14563, Sandwic
14564,American
14564, Burgers
14564, Fast Foo
14565,American
14565, burger
14565, Fast Foo
14566,Desserts
14566, Ice Cream + Frozen Yogurt
14566, Comfort Foo
14567,Ice Cream + Frozen Yogurt
14567, Desserts
14567, Comfort Foo
14568,American
14568, Fast Food
14568, Burger
14569,Sandwich
14569, Family Friendl
14570,Everyday Essentials
14570, Convenience
14570, Home &amp; Personal Care
14570, Snack
14571,Pizza
14571, Desserts
14571, Salads
14571, American
14571, Healthy
14571, Vegetarian Friendly
14571, Kids Friendl
14572,American
14572, Burgers
14572, Comfort Food
14572, Vegetarian Friendly
14572, Fast Foo
14573,Grocery
14573, Convenience
14573, Everyday Essential
14574,Convenience
14574, Snacks
14574, Everyday Essential
14575,Pharmacy
14575, Convenience
14575, Everyday Essentials
14575, Bab
14576,Everyday Essentials
14576, Convenience
14576, Home &amp; Personal Care
14576, Snacks
14576, Pizza
14576, America
14577,Convenience
14577, Everyday Essentials
14577, Snacks
14577, Home &amp; Personal Car
14578,American
14578, burger
14578, Fast Food
14578, Family Meal
14579,American
14579, burger
14579, Fast Foo
14580,Everyday Essentials
14580, Convenience
14580, Home &amp; Personal Care
14580, Snack
14581,American
14581, Fast Food
14581, Burger
14582,Fast Food
14582, Sandwich
14582, America
14583,Pizza
14583, Salads
14583, Italian
14583, Health
14584,Pizza
14584, Italian
14584, Comfort Foo
14585,Grocery
14585, Convenience
14585, Everyday Essential
14586,American
14586, Burgers
14586, Fast Foo
14587,Burritos
14587, Fast Food
14587, Mexica
14588,Fast Food
14588, Sandwich
14588, America
14589,Burritos
14589, Fast Food
14589, Mexica
14590,Flowers
14590, Gift Stor
14591,American
14591, burger
14591, Fast Food
14591, Family Meal
14592,American
14592, Fast Food
14592, Burger
14593,Flowers
14593, Plant Base
14594,Burritos
14594, Fast Food
14594, Mexica
14595,Chicken
14595, Salads
14595, Vega
14596,Coffee and Tea
14596, American
14596, Breakfast and Brunch
14596, whatever
14596, Cafe
14596, Deli
14596, Sou
14597,American
14597, Breakfast and Brunch
14597, Dessert
14598,Alcohol
14598, Drinks
14598, Wine
14598, Liquor Store
14599,Latin American
14599, Mexican
14599, Vegetaria
14600,Soul Food
14600, American
14600, Burger
14601,Fast Food
14601, Sandwich
14601, America
14602,h
14603,Georgian
14603, Chicke
14604,Sushi
14604, Japanese
14604, Exclusive to Eat
14605,Japanese
14605, Asian
14605, Chicke
14606,Seafood
14606, Fish and Chips
14606, Fish &amp; Seafoo
14607,Snacks
14607, Ice Cream + Frozen Yogurt
14607, chocolatier
14607, Everyday Essentials
14607, Convenience
14607, Home &amp; Personal Car
14608,Convenience
14608, Drinks
14608, Snacks
14608, Everyday Essential
14609,Ice Cream + Frozen Yogurt
14609, Desserts
14609, Comfort Foo
14610,Mediterranean
14610, Greek
14610, Vegetarian
14610, Health
14611,Salad / Sandwiches
14611, Burgers
14611, Sandwich
14611, Exclusive to Eat
14612,Everyday Essentials
14612, Convenience
14612, Home &amp; Personal Care
14612, Snack
14613,Ice Cream + Frozen Yogurt
14613, Desserts
14613, Comfort Foo
14614,Snacks
14614, Ice Cream + Frozen Yogurt
14614, Everyday Essentials
14614, Convenience
14614, Home &amp; Personal Car
14615,onvenien
14616,Mediterranean
14616, Greek
14616, Fast Foo
14617,exic
14618,Everyday Essentials
14618, Convenience
14618, Home &amp; Personal Care
14618, Snacks
14618, Pizza
14618, America
14619,Pizza
14619, Wings
14619, Desserts
14619, Sandwiche
14620,Coffee and Tea
14620, Sandwic
14621,andwi
14622,Bagels
14622, Comfort Foo
14623,Everyday Essentials
14623, Convenience
14623, Home &amp; Personal Care
14623, Snack
14624,Asian
14624, Asian Fusion
14624, Korea
14625,Black-owned
14625, Asian
14625, Asian Fusion
14625, Korea
14626,Asian
14626, Desserts
14626, Juice and Smoothie
14627,Japanese
14627, Asia
14628,Thai
14628, Asian
14628, Noodle
14629,Thai
14629, Asian
14629, Noodle
14630,Mexican
14630, New Mexica
14631,Sushi
14631, Ramen
14631, Japanes
14632,Japanese
14632, Asian
14632, Chicke
14633,Japanese
14633, Burgers
14633, Seafoo
14634,Japanese: Ramen
14634, Asian
14634, Asian Fusio
14635,Pizza
14635, Italian
14635, Dessert
14636,Greek
14636, Mediterranea
14637,Thai
14637, Asian
14637, Noodle
14638,h
14639,Chinese
14639, Family Meals
14639, Exclusive to Eat
14640,Mediterranean
14640, Greek
14640, Vegetaria
14641,Vietnamese
14641, Healthy
14641, Vega
14642,Thai
14642, Asian
14642, Noodle
14643,Vietnamese
14643, Noodles
14643, Health
14644,Thai
14644, Asia
14645,Asian
14645, Asian Fusion
14645, Korea
14646,Japanese
14646, Asian
14646, Bent
14647,American
14647, burger
14647, Fast Foo
14648,Soul Food
14648, American
14648, Burgers
14648, Black-owned
14648, Chicken
14648, Fried Chicken
14648, Fish and Chip
14649,Soul Food
14649, American
14649, Burger
14650,Burgers
14650, American
14650, Sandwiches
14650, Chicken
14650, Black-owned
14650, Soul Foo
14651,Tacos
14651, Mexican
14651, Breakfast and Brunc
14652,American
14652, Pastry
14652, Coffee and Te
14653,Mexican
14653, Latin American
14653, New Mexica
14654,meric
14655,Burgers
14655, American
14655, Sandwiche
14656,American
14656, Burgers
14656, Sandwiche
14657,Pizza
14657, American
14657, Italia
14658,Mexican
14658, Latin American
14658, New Mexica
14659,Mexican
14659, Latin American
14659, New Mexica
14660,Breakfast and Brunch
14660, Burgers
14660, American
14660, Sandwic
14661,Latin American
14661, Salads
14661, Sandwiche
14662,American
14662, Breakfast and Brunch
14662, Coffee and Tea
14662, Diner
14662, Desserts
14662, Salads
14662, Steak
14662, Sandwich
14662, Health
14663,Pizza
14663, Wings
14663, Sandwiches
14663, Desserts
14663, American
14663, Traditional American
14663, Fast Foo
14664,American
14664, Hot Dog
14664, Sandwic
14665,Flowers
14665, American
14665, floris
14666,American
14666, Burgers
14666, Sandwiche
14667,BBQ
14667, American
14667, Burger
14668,Pizza
14668, American
14668, Italia
14669,Comfort Food
14669, American
14669, Wing
14670,Ice Cream &amp; Frozen Yogurt
14670, Pastry
14670, America
14671,Hot Dog
14671, Sandwich
14671, American
14671, Fast Foo
14672,American
14672, Pastry
14672, Coffee and Tea
14672, Exclusive to Eat
14673,American
14673, Burgers
14673, Fast Foo
14674,American
14674, Bar Food
14674, Wings
14674, Fast Food
14674, Chicken
14674, Family Meals
14674, Exclusive to Eats
14674, Comfort Foo
14675,American
14675, Burgers
14675, Sandwic
14676,American
14676, Bar Food
14676, BBQ
14676, burger
14676, Chicken Strips
14676, Comfort Food
14676, Dinner
14676, pasta
14676, salad
14676, Sandwich
14676, Soup
14676, Steak
14676, Traditional American
14676, wings
14676, Family Meal
14677,Korean
14677, Vegetarian Friendly
14677, Japanese
14677, Asia
14678,Seafood
14678, Mexican
14678, Vegetarian Friendl
14679,Chinese
14679, Asian
14679, Family Friendl
14680,Asian Fusion
14680, Chinese
14680, Japanese
14680, Women-owned
14680, Group Friendl
14681,Burgers
14681, Asian Fusion
14681, American
14681, Chinese
14681, Family Friendl
14682,Sushi
14682, Japanese
14682, Chinese
14682, Vegetarian Friendl
14683,Asian
14683, Noodles
14683, Family Friendl
14684,American
14684, Sandwich
14684, Salads
14684, Vegetarian Friendl
14685,Chinese
14685, Family Meals
14685, Family Friendl
14686,Cafe
14686, Coffee &amp; Tea
14686, Breakfast and Brunch
14686, Bakery
14686, Group Friendl
14687,iz
14688,Burgers
14688, American
14688, Sandwiches
14688, Allergy Friendl
14689,Korean
14689, American
14689, Hawaiian
14689, Allergy Friendl
14690,Italian
14690, Pasta
14690, Comfort Food
14690, Family Friendl
14691,American
14691, Sandwich
14691, Vegetarian Friendl
14692,Chinese
14692, Asian
14692, Family Friendl
14693,Mexican
14693, Vegetarian Friendly
14693, Group Friendl
14694,Ice Cream + Frozen Yogurt
14694, Burgers
14694, Chicken
14694, American
14694, Group Friendl
14695,Pizza
14695, Desserts
14695, Salads
14695, American
14695, Healthy
14695, Vegetarian Friendly
14695, Kids Friendl
14696,Burritos
14696, Fast Food
14696, Mexican
14696, Group Friendl
14697,American
14697, Fast Food
14697, Burgers
14697, Group Friendl
14698,American
14698, Allergy Friendl
14699,Pizza
14699, American
14699, Italia
14700,Burgers
14700, Vegan
14700, Healthy
14700, Alcoho
14701,Pizza
14701, American
14701, Italian
14701, Alcoho
14702,American
14702, Breakfast and Brunch
14702, Alcoho
14703,Mac and Cheese
14703, Pasta
14703, American
14703, Alcoho
14704,American
14704, Southern
14704, Fried Chicken
14704, Alcoho
14705,Breakfast and Brunch
14705, American
14705, Sandwiche
14706,Sushi
14706, Asian
14706, Japanese
14706, Alcoho
14707,Mexican
14707, Desserts
14707, Drink
14708,Asian
14708, Japanese
14708, Juice and Smoothie
14709,Healthy
14709, Salads
14709, Vegetarian Friendly
14709, Caf
14710,Vegetarian Friendly
14710, Japanese
14710, Chinese
14710, Asian
14710, Bubble Tea
14710, Seafood
14710, Group Friendl
14711,Coffee and Tea
14711, American
14711, Burgers
14711, Breakfast and Brunc
14712,Fast Food
14712, Snacks
14712, Pizz
14713,Asian
14713, Desserts
14713, Juice and Smoothies
14713, Bubble Te
14714,American
14714, Fast Food
14714, Burger
14715,Cafe
14715, Coffee &amp; Tea
14715, Breakfast and Brunch
14715, Baker
14716,Juice and Smoothies
14716, Healthy
14716, Bowls
14716, Breakfast and Brunc
14717,Burgers
14717, American
14717, Sandwiche
14718,Pizza
14718, Ice Cream + Frozen Yogurt
14718, Kids Friendly
14718, Snacks
14718, Desserts
14718, Convenience
14718, Everyday Essentials
14718, Home &amp; Personal Care
14718, Exclusive to Eat
14719,Coffee and Tea
14719, Pastr
14720,Convenience
14720, Snacks
14720, Everyday Essentials
14720, Home &amp; Personal Car
14721,Cafe
14721, Juice and Smoothies
14721, Pastr
14722,Juice and Smoothies
14722, Breakfast and Brunch
14722, Vegetarian
14722, Health
14723,Fast Food
14723, pizza
14723, wings
14723, Family Meal
14724,Thai
14724, Family Friendly
14724, Group Friendl
14725,onvenien
14726,Desserts
14726, Ice Cream + Frozen Yogurt
14726, Comfort Foo
14727,American
14727, Chicken
14727, Family Meals
14727, Fried Chicken
14727, Comfort Foo
14728,Convenience
14728, Snacks
14728, Everyday Essentials
14728, Home &amp; Personal Car
14729,Everyday Essentials
14729, Convenience
14729, Home &amp; Personal Care
14729, Snacks
14729, Pizza
14729, America
14730,Convenience
14730, Snacks
14730, Everyday Essential
14731,Mexican
14731, Latin American
14731, New Mexica
14732,American
14732, burger
14732, Fast Food
14732, Family Meal
14733,Everyday Essentials
14733, Convenience
14733, Home &amp; Personal Care
14733, Snacks
14733, Pizza
14733, America
14734,Convenience
14734, Everyday Essentials
14734, Snacks
14734, Home &amp; Personal Car
14735,Burritos
14735, Fast Food
14735, Mexica
14736,Grocery
14736, Convenience
14736, Everyday Essential
14737,Everyday Essentials
14737, Convenience
14737, Home &amp; Personal Care
14737, Snack
14738,Tacos
14738, Salads
14738, Mexican
14738, Burrito
14739,tali
14740,Pizza
14740, Salads
14740, Desserts
14740, Health
14741,Healthy
14741, Salads
14741, Pale
14742,Salads
14742, Pu
14743,Healthy
14743, Mexica
14744,Convenience
14744, Everyday Essentials
14744, Snacks
14744, Home &amp; Personal Car
14745,Ice Cream + Frozen Yogurt
14745, Desserts
14745, Comfort Foo
14746,Mexican
14746, Bowls
14746, Salad
14747,American
14747, Chicken
14747, Fried Chicken
14747, Sandwich
14747, Burger
14748,Cafe
14748, Coffee &amp; Tea
14748, Breakfast and Brunch
14748, Baker
14749,Ice Cream + Frozen Yogurt
14749, Burgers
14749, Chicken
14749, America
14750,American
14750, Sandwiches
14750, Dessert
14751,American
14751, Bar Food
14751, BBQ
14751, burger
14751, Chicken Strips
14751, Comfort Food
14751, Dinner
14751, pasta
14751, salad
14751, Sandwich
14751, Soup
14751, Steak
14751, Traditional American
14751, wings
14751, Family Meal
14752,tali
14753,Cafe
14753, Coffee &amp; Tea
14753, Breakfast and Brunch
14753, Baker
14754,Cafe
14754, Coffee &amp; Tea
14754, Breakfast and Brunch
14754, Baker
14755,Sandwich
14755, American
14755, Salads
14755, American
14755, Fast Food
14755, Sandwic
14756,American
14756, Fast Food
14756, Burger
14757,American
14757, Breakfast and Brunch
14757, burger
14757, Comfort Food
14757, Dinner
14757, Omelette
14757, salad
14757, Traditional American
14757, Family Meals
14757, Family Friendl
14758,Pizza
14758, Desserts
14758, Salads
14758, American
14758, Healthy
14758, Vegetarian Friendly
14758, Kids Friendl
14759,Fast Food
14759, Sandwich
14759, America
14760,Convenience
14760, Everyday Essentials
14760, Snacks
14760, Home &amp; Personal Car
14761,American
14761, Bar Food
14761, Wings
14761, Fast Food
14761, Chicken
14761, Family Meals
14761, Exclusive to Eats
14761, Comfort Foo
14762,Cafe
14762, Coffee &amp; Tea
14762, Breakfast and Brunch
14762, Baker
14763,Convenience
14763, Everyday Essentials
14763, Snacks
14763, Home &amp; Personal Car
14764,Fast Food
14764, Italian
14764, pizza
14764, wings
14764, Family Meal
14765,Pizza
14765, American
14765, Italia
14766,andwi
14767,Burritos
14767, Fast Food
14767, Mexica
14768,American
14768, Fast Food
14768, wings
14768, Family Meals
14768, Family Friendl
14769,American
14769, burger
14769, Fast Foo
14770,American
14770, Bakery
14770, Coffee and Te
14771,Convenience
14771, Everyday Essentials
14771, Snacks
14771, Home &amp; Personal Car
14772,Ice Cream + Frozen Yogurt
14772, Desserts
14772, Comfort Foo
14773,Mexican
14773, Latin American
14773, New Mexica
14774,iz
14775,American
14775, Burgers
14775, Fast Foo
14776,Juice and Smoothies
14776, Breakfast and Brunch
14776, Bowls
14776, Health
14777,Cafe
14777, Coffee &amp; Tea
14777, Breakfast and Brunch
14777, Bakery
14777, Group Friendl
14778,American
14778, burger
14778, Pizz
14779,Sandwich
14779, Mexican
14779, Vegetarian Friendl
14780,Flowers
14780, floris
14781,Mexican
14781, Latin American
14781, New Mexica
14782,Retail
14782, Gift Store
14782, Beauty Suppl
14783,Burgers
14783, American
14783, Sandwiche
14784,Indian
14784, South Indian
14784, Halal
14784, Vegetarian Friendl
14785,American
14785, Fast Food
14785, wing
14786,Pizza
14786, Salads
14786, Past
14787,Indian
14787, Vegetarian
14787, Asia
14788,Italian
14788, Pasta
14788, Comfort Foo
14789,Asian
14789, Chinese
14789, Family Meal
14790,Mediterranean
14790, Greek
14790, Vegetaria
14791,Mexican
14791, Bowls
14791, Salad
14792,Convenience
14792, Everyday Essentials
14792, Snacks
14792, Home &amp; Personal Car
14793,Ice Cream + Frozen Yogurt
14793, Desserts
14793, Comfort Foo
14794,Desserts
14794, Vegetarian
14794, Coffee and Tea
14794, Healthy
14794, Specialty Food
14795,Seafood
14795, Fish &amp; Seafood
14795, Fish and Chip
14796,Pizza
14796, Wings
14796, Desserts
14796, Sandwiche
14797,Mexican
14797, Burritos
14797, Taco
14798,Sushi
14798, Asian
14798, Japanes
14799,Thai
14799, Salads
14799, Noodle
14800,offee and T
14801,American
14801, Fast Food
14801, Burger
14802,Pizza
14802, American
14802, Italia
14803,American
14803, Chicken
14803, Sandwic
14804,American
14804, burger
